DateTime,C3,C4,C5,C6,C7,C8,C1,C2
2021-12-01 01:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 01:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 01:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 01:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 01:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 02:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 03:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 04:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 05:50:00,0.0,5.42,0,0,0,0,0.0,0.0
2021-12-01 05:55:00,0.0,45.4,0,0,0,0,0.0,0.0
2021-12-01 06:00:00,0.0,45.49,0,0,0,0,0.0,0.0
2021-12-01 06:05:00,0.0,36.37,0,0,0,0,0.0,0.0
2021-12-01 06:10:00,0.0,30.51,0,0,0,0,0.0,0.0
2021-12-01 06:15:00,0.0,25.34,0,0,0,0,0.0,0.0
2021-12-01 06:20:00,0.0,18.81,0,0,0,0,0.0,0.0
2021-12-01 06:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 06:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 06:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 06:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 06:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 06:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 06:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 07:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 07:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 07:10:00,0.0,0.0,0,0,0,0,0.0,2.04
2021-12-01 07:15:00,0.0,0.0,0,0,0,0,0.0,17.9
2021-12-01 07:20:00,0.0,0.0,0,0,0,0,0.0,21.4
2021-12-01 07:25:00,0.0,0.0,0,0,0,0,0.0,24.4
2021-12-01 07:30:00,0.0,0.0,0,0,0,0,46.64,24.93
2021-12-01 07:35:00,0.0,0.0,0,0,0,0,46.0,20.58
2021-12-01 07:40:00,0.0,0.0,0,0,0,0,42.83,0.0
2021-12-01 07:45:00,0.0,0.0,0,0,0,0,0.13,0.0
2021-12-01 07:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 07:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:50:00,4.61,0.0,0,0,0,0,0.0,0.0
2021-12-01 08:55:00,18.91,0.0,0,0,0,0,0.0,0.0
2021-12-01 09:00:00,19.85,0.0,0,0,0,0,0.0,0.0
2021-12-01 09:05:00,17.94,0.0,0,0,0,0,0.0,0.0
2021-12-01 09:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 09:15:00,0.0,0.0,0,0,0,0,9.3,0.0
2021-12-01 09:20:00,0.0,0.0,0,0,0,0,48.66,0.0
2021-12-01 09:25:00,0.0,0.0,0,0,0,0,44.53,43.08
2021-12-01 09:30:00,0.0,0.0,0,0,0,0,8.86,107.44
2021-12-01 09:35:00,0.0,0.0,0,0,0,0,60.18,50.0
2021-12-01 09:40:00,0.0,0.0,0,0,0,0,89.12,0.0
2021-12-01 09:45:00,0.0,0.0,0,0,0,0,96.69,8.84
2021-12-01 09:50:00,0.0,0.0,0,0,0,0,91.55,3.47
2021-12-01 09:55:00,0.0,0.0,0,0,0,0,87.5,0.0
2021-12-01 10:00:00,0.0,0.0,0,0,0,0,85.48,0.0
2021-12-01 10:05:00,0.0,0.0,0,0,0,0,72.26,0.0
2021-12-01 10:10:00,0.0,0.0,0,0,0,0,10.47,0.0
2021-12-01 10:15:00,0.0,0.0,0,0,0,0,7.13,0.0
2021-12-01 10:20:00,0.0,0.0,0,0,0,0,27.02,0.0
2021-12-01 10:25:00,0.0,0.0,0,0,0,0,31.17,26.55
2021-12-01 10:30:00,0.0,0.0,0,0,0,0,36.72,25.1
2021-12-01 10:35:00,18.46,0.0,0,0,0,0,37.12,25.32
2021-12-01 10:40:00,42.73,0.0,0,0,0,0,34.62,24.68
2021-12-01 10:45:00,49.34,0.0,0,0,0,0,33.35,25.03
2021-12-01 10:50:00,53.76,0.0,0,0,0,0,28.76,24.36
2021-12-01 10:55:00,61.91,0.0,0,0,0,0,24.98,24.43
2021-12-01 11:00:00,64.89,15.95,0,0,0,0,22.34,14.98
2021-12-01 11:05:00,64.69,34.86,0,0,0,0,67.99,14.97
2021-12-01 11:10:00,61.69,32.81,0,0,0,0,78.44,20.12
2021-12-01 11:15:00,57.22,31.83,0,0,0,0,13.98,1.9
2021-12-01 11:20:00,53.54,32.39,0,0,0,0,0.0,0.0
2021-12-01 11:25:00,45.71,32.3,0,0,0,0,0.0,35.24
2021-12-01 11:30:00,39.16,7.0,0,0,0,0,0.0,67.36
2021-12-01 11:35:00,34.52,0.0,0,0,0,0,0.0,84.84
2021-12-01 11:40:00,29.77,0.0,0,0,0,0,0.0,104.8
2021-12-01 11:45:00,14.62,18.63,0,0,0,0,0.0,113.71
2021-12-01 11:50:00,0.0,25.27,0,0,0,0,0.0,26.89
2021-12-01 11:55:00,0.0,21.35,0,0,0,0,0.0,0.0
2021-12-01 12:00:00,0.0,19.25,0,0,0,0,0.0,0.0
2021-12-01 12:05:00,0.0,17.09,0,0,0,0,0.0,0.0
2021-12-01 12:10:00,0.0,3.25,0,0,0,0,0.0,0.0
2021-12-01 12:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 12:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 12:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 12:30:00,0.0,71.76,0,0,0,0,0.0,0.0
2021-12-01 12:35:00,0.0,81.54,0,0,0,0,0.0,0.0
2021-12-01 12:40:00,0.0,74.34,0,0,0,0,0.0,0.0
2021-12-01 12:45:00,4.96,62.74,0,0,0,0,0.0,0.0
2021-12-01 12:50:00,25.13,58.8,0,0,0,0,0.0,0.0
2021-12-01 12:55:00,24.11,18.31,0,0,0,0,0.0,0.0
2021-12-01 13:00:00,23.9,0.0,0,0,0,0,0.0,0.0
2021-12-01 13:05:00,26.08,0.0,0,0,0,0,0.0,0.0
2021-12-01 13:10:00,28.25,0.0,0,0,0,0,0.0,0.0
2021-12-01 13:15:00,32.25,0.0,0,0,0,0,0.0,0.0
2021-12-01 13:20:00,36.87,19.36,0,0,0,0,0.0,0.0
2021-12-01 13:25:00,43.58,47.27,0,0,0,0,0.0,0.0
2021-12-01 13:30:00,45.42,52.08,0,0,0,0,0.0,0.0
2021-12-01 13:35:00,46.19,31.02,0,0,0,0,0.0,0.0
2021-12-01 13:40:00,46.56,0.0,0,0,0,0,0.0,0.0
2021-12-01 13:45:00,44.2,0.0,0,0,0,0,0.0,0.0
2021-12-01 13:50:00,40.72,0.0,0,0,0,0,0.0,0.0
2021-12-01 13:55:00,35.46,0.0,0,0,0,0,0.0,0.0
2021-12-01 14:00:00,28.93,0.0,0,0,0,0,0.0,0.0
2021-12-01 14:05:00,20.99,0.0,0,0,0,0,0.0,0.0
2021-12-01 14:10:00,14.77,0.0,0,0,0,0,0.0,0.0
2021-12-01 14:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 14:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 14:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 14:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 14:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 14:40:00,0.0,0.0,0,0,0,0,14.72,0.0
2021-12-01 14:45:00,0.0,0.0,0,0,0,0,23.98,0.0
2021-12-01 14:50:00,0.0,0.0,0,0,0,0,18.61,0.0
2021-12-01 14:55:00,0.0,0.0,0,0,0,0,13.76,0.0
2021-12-01 15:00:00,0.0,0.0,0,0,0,0,9.49,0.0
2021-12-01 15:05:00,0.0,0.0,0,0,0,0,6.48,0.0
2021-12-01 15:10:00,0.0,0.0,0,0,0,0,1.58,0.0
2021-12-01 15:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 15:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 15:25:00,0.0,0.0,0,0,0,0,16.59,0.0
2021-12-01 15:30:00,0.0,0.0,0,0,0,0,55.51,9.89
2021-12-01 15:35:00,0.0,0.0,0,0,0,0,54.41,54.26
2021-12-01 15:40:00,0.0,0.0,0,0,0,0,54.95,50.11
2021-12-01 15:45:00,0.0,0.0,0,0,0,0,51.01,36.7
2021-12-01 15:50:00,0.0,0.0,0,0,0,0,3.71,62.25
2021-12-01 15:55:00,0.0,0.0,0,0,0,0,0.0,69.73
2021-12-01 16:00:00,20.82,12.81,0,0,0,0,6.59,46.15
2021-12-01 16:05:00,21.89,29.3,0,0,0,0,16.35,16.81
2021-12-01 16:10:00,22.85,32.04,0,0,0,0,18.19,0.55
2021-12-01 16:15:00,23.4,44.32,0,0,0,0,20.64,0.0
2021-12-01 16:20:00,26.16,52.41,0,0,0,0,23.1,15.63
2021-12-01 16:25:00,2.79,63.13,0,0,0,0,26.43,42.97
2021-12-01 16:30:00,0.0,13.16,0,0,0,0,46.06,43.25
2021-12-01 16:35:00,0.0,0.0,0,0,0,0,59.51,35.43
2021-12-01 16:40:00,0.0,0.0,0,0,0,0,26.43,0.0
2021-12-01 16:45:00,0.0,0.0,0,0,0,0,26.07,8.65
2021-12-01 16:50:00,0.0,0.0,0,0,0,0,26.32,24.25
2021-12-01 16:55:00,0.0,0.0,0,0,0,0,26.09,24.72
2021-12-01 17:00:00,0.0,2.15,0,0,0,0,36.72,42.8
2021-12-01 17:05:00,0.0,30.65,0,0,0,0,34.87,43.22
2021-12-01 17:10:00,0.0,31.2,0,0,0,0,36.2,43.31
2021-12-01 17:15:00,0.0,27.56,0,0,0,0,35.56,52.45
2021-12-01 17:20:00,32.47,20.56,0,0,0,0,33.02,22.4
2021-12-01 17:25:00,9.52,15.74,0,0,0,0,34.6,0.0
2021-12-01 17:30:00,27.36,10.91,0,0,0,0,17.86,0.0
2021-12-01 17:35:00,47.42,0.0,0,0,0,0,11.49,0.0
2021-12-01 17:40:00,51.89,0.0,0,0,0,0,11.61,0.0
2021-12-01 17:45:00,61.23,0.0,0,0,0,0,11.37,0.0
2021-12-01 17:50:00,69.86,0.0,0,0,0,0,10.65,0.0
2021-12-01 17:55:00,70.67,0.0,0,0,0,0,7.59,0.0
2021-12-01 18:00:00,68.17,0.0,0,0,0,0,0.0,0.0
2021-12-01 18:05:00,63.16,24.3,0,0,0,0,0.0,0.0
2021-12-01 18:10:00,55.74,51.44,0,0,0,0,0.0,0.0
2021-12-01 18:15:00,51.89,57.11,0,0,0,0,0.0,0.0
2021-12-01 18:20:00,45.15,65.08,0,0,0,0,0.0,0.0
2021-12-01 18:25:00,3.13,71.08,0,0,0,0,0.0,0.0
2021-12-01 18:30:00,0.0,17.57,0,0,0,0,0.0,0.0
2021-12-01 18:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 18:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 18:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 18:50:00,6.66,0.0,0,0,0,0,0.0,0.0
2021-12-01 18:55:00,10.41,0.0,0,0,0,0,0.0,0.0
2021-12-01 19:00:00,14.95,0.0,0,0,0,0,0.0,0.0
2021-12-01 19:05:00,68.66,0.0,0,0,0,0,0.0,0.0
2021-12-01 19:10:00,70.13,0.0,0,0,0,0,0.0,0.0
2021-12-01 19:15:00,66.64,0.0,0,0,0,0,0.0,0.0
2021-12-01 19:20:00,66.27,0.0,0,0,0,0,0.0,0.0
2021-12-01 19:25:00,46.31,0.0,0,0,0,0,0.0,0.0
2021-12-01 19:30:00,0.0,0.0,0,0,0,0,30.82,0.0
2021-12-01 19:35:00,0.0,0.0,0,0,0,0,41.93,0.0
2021-12-01 19:40:00,0.0,21.15,0,0,0,0,48.41,0.0
2021-12-01 19:45:00,0.0,32.85,0,0,0,0,54.02,0.0
2021-12-01 19:50:00,0.0,38.79,0,0,0,0,38.68,0.0
2021-12-01 19:55:00,0.0,49.29,0,0,0,0,0.0,0.0
2021-12-01 20:00:00,0.0,56.85,0,0,0,0,0.0,0.0
2021-12-01 20:05:00,0.0,54.7,0,0,0,0,15.45,0.0
2021-12-01 20:10:00,0.0,52.49,0,0,0,0,18.49,0.0
2021-12-01 20:15:00,0.0,48.99,0,0,0,0,18.8,0.0
2021-12-01 20:20:00,0.0,45.51,0,0,0,0,19.04,0.0
2021-12-01 20:25:00,0.0,24.28,0,0,0,0,0.41,0.0
2021-12-01 20:30:00,0.0,20.64,0,0,0,0,0.0,0.0
2021-12-01 20:35:00,0.0,27.14,0,0,0,0,0.0,0.0
2021-12-01 20:40:00,0.0,28.97,0,0,0,0,0.0,0.0
2021-12-01 20:45:00,0.0,15.15,0,0,0,0,0.0,0.0
2021-12-01 20:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 20:55:00,0.0,10.58,0,0,0,0,0.0,0.0
2021-12-01 21:00:00,0.0,16.02,0,0,0,0,0.0,0.0
2021-12-01 21:05:00,1.47,16.08,0,0,0,0,0.0,0.0
2021-12-01 21:10:00,8.74,15.87,0,0,0,0,0.0,0.0
2021-12-01 21:15:00,0.0,15.11,0,0,0,0,0.0,0.0
2021-12-01 21:20:00,0.0,14.81,0,0,0,0,0.0,0.0
2021-12-01 21:25:00,0.0,13.14,0,0,0,0,0.0,27.86
2021-12-01 21:30:00,0.0,12.79,0,0,0,0,0.0,48.11
2021-12-01 21:35:00,0.0,13.71,0,0,0,0,0.0,49.34
2021-12-01 21:40:00,0.0,14.36,0,0,0,0,0.0,30.52
2021-12-01 21:45:00,0.0,15.12,0,0,0,0,0.0,17.42
2021-12-01 21:50:00,0.0,15.35,0,0,0,0,0.0,17.78
2021-12-01 21:55:00,0.0,15.31,0,0,0,0,0.0,5.15
2021-12-01 22:00:00,0.0,16.41,0,0,0,0,0.0,0.0
2021-12-01 22:05:00,0.0,15.72,0,0,0,0,0.0,0.0
2021-12-01 22:10:00,0.0,8.81,0,0,0,0,0.0,0.0
2021-12-01 22:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 22:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 22:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 22:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 22:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 22:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 22:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 22:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 22:55:00,0.0,0.0,0,0,0,0,13.43,0.0
2021-12-01 23:00:00,0.0,0.0,0,0,0,0,17.92,0.0
2021-12-01 23:05:00,0.0,0.0,0,0,0,0,11.81,0.0
2021-12-01 23:10:00,0.0,0.0,0,0,0,0,7.45,0.0
2021-12-01 23:15:00,0.0,0.0,0,0,0,0,3.04,0.0
2021-12-01 23:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 23:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 23:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 23:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 23:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 23:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 23:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-01 23:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 00:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 01:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 02:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 03:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 04:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 05:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:20:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:25:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:30:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:35:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:40:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:50:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 06:55:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 07:00:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 07:05:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 07:10:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 07:15:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 07:20:00,0.0,0.0,0,0,0,0,0.0,7.07
2021-12-02 07:25:00,0.0,0.0,0,0,0,0,0.0,39.72
2021-12-02 07:30:00,0.0,0.0,0,0,0,0,0.0,51.04
2021-12-02 07:35:00,0.0,0.0,0,0,0,0,0.0,66.72
2021-12-02 07:40:00,8.82,0.0,0,0,0,0,0.0,72.57
2021-12-02 07:45:00,11.21,0.0,0,0,0,0,0.0,71.64
2021-12-02 07:50:00,11.32,0.0,0,0,0,0,0.0,74.25
2021-12-02 07:55:00,11.4,0.0,0,0,0,0,0.0,74.46
2021-12-02 08:00:00,1.75,0.0,0,0,0,0,0.0,74.52
2021-12-02 08:05:00,0.0,0.0,0,0,0,0,0.0,74.13
2021-12-02 08:10:00,0.0,0.0,0,0,0,0,0.0,66.07
2021-12-02 08:15:00,0.0,0.0,0,0,0,0,0.0,58.31
2021-12-02 08:20:00,0.0,0.0,0,0,0,0,37.98,56.58
2021-12-02 08:25:00,0.0,0.0,0,0,0,0,50.67,25.15
2021-12-02 08:30:00,0.0,0.0,0,0,0,0,51.16,0.0
2021-12-02 08:35:00,0.0,0.0,0,0,0,0,46.03,0.0
2021-12-02 08:40:00,0.0,0.0,0,0,0,0,4.51,0.0
2021-12-02 08:45:00,0.0,0.0,0,0,0,0,0.0,0.0
2021-12-02 08:50:00,0.0,0.0,0,0,0,0,14.42,0.0
2021-12-02 08:55:00,0.0,0.0,0,0,0,0,88.68,0.0
